seed,score,lost
9108740,12,False
9108741,15,False
9108742,11,False
9108743,14,False
9108744,16,False
9108745,11,False
9108746,10,False
9108747,8,False
9108748,10,False
9108749,12,False
9108750,16,False
9108751,14,False
9108752,16,False
9108753,14,False
9108754,10,False
9108755,12,False
9108756,9,False
9108757,10,False
9108758,12,False
9108759,15,False
9108760,14,False
9108761,12,False
9108762,8,False
9108763,16,False
9108764,8,False
9108765,9,False
9108766,16,False
9108767,11,False
9108768,12,False
9108769,12,False
9108770,12,False
9108771,11,False
9108772,11,False
9108773,12,False
9108774,12,False
9108775,13,False
9108776,13,False
9108777,10,False
9108778,10,False
9108779,12,False
9108780,12,False
9108781,8,False
9108782,10,False
9108783,11,False
9108784,7,False
9108785,14,False
9108786,9,False
9108787,16,False
9108788,14,False
9108789,14,False
9108790,12,False
9108791,12,False
9108792,12,False
9108793,11,False
9108794,10,False
9108795,12,False
9108796,11,False
9108797,12,False
9108798,13,False
9108799,8,False
9108800,9,False
9108801,13,False
9108802,14,False
9108803,11,False
9108804,15,False
9108805,12,False
9108806,11,False
9108807,16,False
9108808,16,False
9108809,9,False
9108810,14,False
9108811,15,False
9108812,12,False
9108813,12,False
9108814,8,False
9108815,14,False
9108816,13,False
9108817,10,False
9108818,14,False
9108819,12,False
9108820,16,False
9108821,14,False
9108822,16,False
9108823,12,False
9108824,11,False
9108825,10,False
9108826,14,False
9108827,12,False
9108828,12,False
9108829,12,False
9108830,12,False
9108831,14,False
9108832,9,False
9108833,12,False
9108834,13,False
9108835,13,False
9108836,8,False
9108837,16,False
9108838,14,False
9108839,11,False
9108840,12,False
9108841,11,False
9108842,12,False
9108843,12,False
9108844,14,False
9108845,13,False
9108846,12,False
9108847,9,False
9108848,13,False
9108849,10,False
9108850,14,False
9108851,12,False
9108852,12,False
9108853,11,False
9108854,12,False
9108855,14,False
9108856,14,False
9108857,10,False
9108858,12,False
9108859,12,False
9108860,10,False
9108861,12,False
9108862,14,False
9108863,12,False
9108864,13,False
9108865,12,False
9108866,10,False
9108867,11,False
9108868,12,False
9108869,13,False
9108870,12,False
9108871,12,False
9108872,12,False
9108873,14,False
9108874,10,False
9108875,11,False
9108876,10,False
9108877,14,False
9108878,12,False
9108879,10,False
9108880,10,False
9108881,14,False
9108882,15,False
9108883,14,False
9108884,10,False
9108885,9,False
9108886,9,False
9108887,10,False
9108888,10,False
9108889,13,False
9108890,12,False
9108891,13,False
9108892,13,False
9108893,10,False
9108894,12,False
9108895,11,False
9108896,12,False
9108897,10,False
9108898,12,False
9108899,16,False
9108900,10,False
9108901,14,False
9108902,11,False
9108903,11,False
9108904,14,False
9108905,11,False
9108906,13,False
9108907,12,False
9108908,8,False
9108909,12,False
9108910,8,False
9108911,12,False
9108912,14,False
9108913,14,False
9108914,11,False
9108915,11,False
9108916,10,False
9108917,8,False
9108918,9,False
9108919,12,False
9108920,14,False
9108921,10,False
9108922,16,False
9108923,14,False
9108924,12,False
9108925,12,False
9108926,14,False
9108927,12,False
9108928,14,False
9108929,13,False
9108930,11,False
9108931,12,False
9108932,13,False
9108933,11,False
9108934,12,False
9108935,16,False
9108936,10,False
9108937,14,False
9108938,8,False
9108939,12,False
9108940,11,False
9108941,14,False
9108942,13,False
9108943,10,False
9108944,11,False
9108945,13,False
9108946,12,False
9108947,9,False
9108948,9,False
9108949,12,False
9108950,11,False
9108951,14,False
9108952,7,False
9108953,12,False
9108954,13,False
9108955,12,False
9108956,12,False
9108957,10,False
9108958,12,False
9108959,14,False
9108960,14,False
9108961,8,False
9108962,14,False
9108963,10,False
9108964,13,False
9108965,14,False
9108966,12,False
9108967,10,False
9108968,14,False
9108969,10,False
9108970,16,False
9108971,12,False
9108972,10,False
9108973,12,False
9108974,14,False
9108975,12,False
9108976,12,False
9108977,11,False
9108978,14,False
9108979,12,False
9108980,12,False
9108981,10,False
9108982,14,False
9108983,8,False
9108984,12,False
9108985,16,False
9108986,10,False
9108987,13,False
9108988,12,False
9108989,14,False
9108990,14,False
9108991,10,False
9108992,12,False
9108993,14,False
9108994,10,False
9108995,12,False
9108996,16,False
9108997,14,False
9108998,8,False
9108999,8,False
9109000,11,False
9109001,11,False
9109002,10,False
9109003,13,False
9109004,11,False
9109005,9,False
9109006,13,False
9109007,9,False
9109008,16,False
9109009,12,False
9109010,11,False
9109011,10,False
9109012,11,False
9109013,12,False
9109014,16,False
9109015,10,False
9109016,14,False
9109017,11,False
9109018,12,False
9109019,14,False
9109020,11,False
9109021,14,False
9109022,14,False
9109023,10,False
9109024,12,False
9109025,14,False
9109026,12,False
9109027,12,False
9109028,14,False
9109029,11,False
9109030,9,False
9109031,11,False
9109032,12,False
9109033,14,False
9109034,8,False
9109035,11,False
9109036,14,False
9109037,11,False
9109038,12,False
9109039,12,False
9109040,16,False
9109041,11,False
9109042,10,False
9109043,10,False
9109044,16,False
9109045,13,False
9109046,14,False
9109047,14,False
9109048,13,False
9109049,11,False
9109050,14,False
9109051,12,False
9109052,14,False
9109053,14,False
9109054,9,False
9109055,9,False
9109056,12,False
9109057,14,False
9109058,12,False
9109059,14,False
9109060,8,False
9109061,12,False
9109062,9,False
9109063,12,False
9109064,10,False
9109065,14,False
9109066,12,False
9109067,14,False
9109068,14,False
9109069,12,False
9109070,12,False
9109071,11,False
9109072,14,False
9109073,10,False
9109074,16,False
9109075,13,False
9109076,14,False
9109077,12,False
9109078,10,False
9109079,14,False
9109080,14,False
9109081,14,False
9109082,14,False
9109083,12,False
9109084,13,False
9109085,13,False
9109086,14,False
9109087,16,False
9109088,16,False
9109089,11,False
9109090,13,False
9109091,12,False
9109092,10,False
9109093,12,False
9109094,14,False
9109095,13,False
9109096,12,False
9109097,11,False
9109098,12,False
9109099,13,False
9109100,7,False
9109101,14,False
9109102,10,False
9109103,13,False
9109104,11,False
9109105,14,False
9109106,11,False
9109107,10,False
9109108,12,False
9109109,11,False
9109110,12,False
9109111,14,False
9109112,13,False
9109113,14,False
9109114,12,False
9109115,14,False
9109116,13,False
9109117,12,False
9109118,11,False
9109119,12,False
9109120,10,False
9109121,10,False
9109122,14,False
9109123,14,False
9109124,16,False
9109125,14,False
9109126,14,False
9109127,14,False
9109128,12,False
9109129,16,False
9109130,13,False
9109131,11,False
9109132,12,False
9109133,14,False
9109134,12,False
9109135,11,False
9109136,14,False
9109137,10,False
9109138,11,False
9109139,12,False
9109140,14,False
9109141,10,False
9109142,14,False
9109143,12,False
9109144,14,False
9109145,10,False
9109146,12,False
9109147,11,False
9109148,10,False
9109149,12,False
9109150,11,False
9109151,13,False
9109152,12,False
9109153,12,False
9109154,12,False
9109155,13,False
9109156,15,False
9109157,12,False
9109158,11,False
9109159,12,False
9109160,10,False
9109161,12,False
9109162,12,False
9109163,9,False
9109164,14,False
9109165,14,False
9109166,12,False
9109167,11,False
9109168,11,False
9109169,12,False
9109170,12,False
9109171,14,False
9109172,12,False
9109173,12,False
9109174,14,False
9109175,14,False
9109176,8,False
9109177,10,False
9109178,10,False
9109179,11,False
9109180,11,False
9109181,12,False
9109182,14,False
9109183,14,False
9109184,13,False
9109185,8,False
9109186,16,False
9109187,10,False
9109188,13,False
9109189,10,False
9109190,14,False
9109191,12,False
9109192,14,False
9109193,14,False
9109194,11,False
9109195,16,False
9109196,14,False
9109197,11,False
9109198,10,False
9109199,9,False
9109200,12,False
9109201,11,False
9109202,10,False
9109203,16,False
9109204,18,False
9109205,9,False
9109206,13,False
9109207,12,False
9109208,14,False
9109209,10,False
9109210,12,False
9109211,12,False
9109212,13,False
9109213,13,False
9109214,14,False
9109215,11,False
9109216,10,False
9109217,12,False
9109218,10,False
9109219,14,False
9109220,13,False
9109221,10,False
9109222,12,False
9109223,14,False
9109224,12,False
9109225,11,False
9109226,13,False
9109227,11,False
9109228,9,False
9109229,12,False
9109230,14,False
9109231,14,False
9109232,14,False
9109233,13,False
9109234,16,False
9109235,12,False
9109236,14,False
9109237,12,False
9109238,10,False
9109239,13,False
9109240,12,False
9109241,12,False
9109242,15,False
9109243,11,False
9109244,10,False
9109245,12,False
9109246,16,False
9109247,12,False
9109248,10,False
9109249,10,False
9109250,10,False
9109251,14,False
9109252,12,False
9109253,12,False
9109254,11,False
9109255,10,False
9109256,11,False
9109257,11,False
9109258,14,False
9109259,10,False
9109260,13,False
9109261,12,False
9109262,10,False
9109263,11,False
9109264,10,False
9109265,14,False
9109266,10,False
9109267,10,False
9109268,14,False
9109269,12,False
9109270,14,False
9109271,9,False
9109272,13,False
9109273,13,False
9109274,13,False
9109275,12,False
9109276,11,False
9109277,10,False
9109278,10,False
9109279,7,False
9109280,12,False
9109281,12,False
9109282,12,False
9109283,10,False
9109284,12,False
9109285,10,False
9109286,12,False
9109287,10,False
9109288,16,False
9109289,10,False
9109290,12,False
9109291,12,False
9109292,11,False
9109293,12,False
9109294,13,False
9109295,9,False
9109296,9,False
9109297,9,False
9109298,11,False
9109299,8,False
9109300,12,False
9109301,12,False
9109302,10,False
9109303,11,False
9109304,10,False
9109305,10,False
9109306,16,False
9109307,12,False
9109308,14,False
9109309,13,False
9109310,12,False
9109311,14,False
9109312,16,False
9109313,13,False
9109314,12,False
9109315,13,False
9109316,14,False
9109317,11,False
9109318,8,False
9109319,14,False
9109320,16,False
9109321,10,False
9109322,12,False
9109323,11,False
9109324,14,False
9109325,11,False
9109326,10,False
9109327,14,False
9109328,10,False
9109329,9,False
9109330,14,False
9109331,14,False
9109332,12,False
9109333,14,False
9109334,12,False
9109335,14,False
9109336,12,False
9109337,12,False
9109338,11,False
9109339,13,False
9109340,14,False
9109341,12,False
9109342,14,False
9109343,12,False
9109344,8,False
9109345,16,False
9109346,12,False
9109347,11,False
9109348,14,False
9109349,14,False
9109350,11,False
9109351,13,False
9109352,10,False
9109353,12,False
9109354,11,False
9109355,12,False
9109356,14,False
9109357,14,False
9109358,12,False
9109359,10,False
9109360,16,False
9109361,10,False
9109362,12,False
9109363,13,False
9109364,13,False
9109365,16,False
9109366,12,False
9109367,13,False
9109368,13,False
9109369,12,False
9109370,10,False
9109371,12,False
9109372,12,False
9109373,14,False
9109374,14,False
9109375,14,False
9109376,14,False
9109377,12,False
9109378,12,False
9109379,13,False
9109380,13,False
9109381,12,False
9109382,12,False
9109383,12,False
9109384,11,False
9109385,12,False
9109386,11,False
9109387,11,False
9109388,11,False
9109389,10,False
9109390,14,False
9109391,18,False
9109392,12,False
9109393,10,False
9109394,12,False
9109395,10,False
9109396,12,False
9109397,13,False
9109398,14,False
9109399,12,False
9109400,8,False
9109401,14,False
9109402,8,False
9109403,11,False
9109404,11,False
9109405,12,False
9109406,12,False
9109407,12,False
9109408,12,False
9109409,11,False
9109410,12,False
9109411,8,False
9109412,14,False
9109413,13,False
9109414,13,False
9109415,12,False
9109416,12,False
9109417,12,False
9109418,11,False
9109419,14,False
9109420,11,False
9109421,14,False
9109422,10,False
9109423,14,False
9109424,10,False
9109425,13,False
9109426,18,False
9109427,15,False
9109428,10,False
9109429,14,False
9109430,13,False
9109431,10,False
9109432,11,False
9109433,12,False
9109434,16,False
9109435,9,False
9109436,10,False
9109437,14,False
9109438,11,False
9109439,14,False
9109440,12,False
9109441,9,False
9109442,18,False
9109443,10,False
9109444,11,False
9109445,16,False
9109446,9,False
9109447,8,False
9109448,6,False
9109449,11,False
9109450,14,False
9109451,14,False
9109452,12,False
9109453,12,False
9109454,8,False
9109455,10,False
9109456,12,False
9109457,10,False
9109458,12,False
9109459,12,False
9109460,12,False
9109461,14,False
9109462,14,False
9109463,13,False
9109464,12,False
9109465,12,False
9109466,12,False
9109467,14,False
9109468,9,False
9109469,12,False
9109470,12,False
9109471,10,False
9109472,11,False
9109473,8,False
9109474,12,False
9109475,14,False
9109476,11,False
9109477,8,False
9109478,11,False
9109479,14,False
9109480,9,False
9109481,16,False
9109482,10,False
9109483,15,False
9109484,16,False
9109485,10,False
9109486,12,False
9109487,14,False
9109488,10,False
9109489,11,False
9109490,7,False
9109491,9,False
9109492,15,False
9109493,14,False
9109494,12,False
9109495,12,False
9109496,12,False
9109497,15,False
9109498,10,False
9109499,12,False
9109500,12,False
9109501,14,False
9109502,12,False
9109503,14,False
9109504,10,False
9109505,10,False
9109506,13,False
9109507,14,False
9109508,13,False
9109509,10,False
9109510,13,False
9109511,14,False
9109512,12,False
9109513,12,False
9109514,11,False
9109515,16,False
9109516,12,False
9109517,13,False
9109518,11,False
9109519,10,False
9109520,12,False
9109521,13,False
9109522,13,False
9109523,13,False
9109524,16,False
9109525,10,False
9109526,10,False
9109527,10,False
9109528,11,False
9109529,12,False
9109530,12,False
9109531,14,False
9109532,12,False
9109533,10,False
9109534,12,False
9109535,10,False
9109536,8,False
9109537,13,False
9109538,10,False
9109539,12,False
9109540,11,False
9109541,12,False
9109542,10,False
9109543,13,False
9109544,12,False
9109545,13,False
9109546,10,False
9109547,13,False
9109548,11,False
9109549,13,False
9109550,12,False
9109551,12,False
9109552,9,False
9109553,13,False
9109554,13,False
9109555,10,False
9109556,12,False
9109557,13,False
9109558,10,False
9109559,12,False
9109560,13,False
9109561,13,False
9109562,12,False
9109563,11,False
9109564,10,False
9109565,10,False
9109566,6,False
9109567,14,False
9109568,13,False
9109569,12,False
9109570,8,False
9109571,14,False
9109572,11,False
9109573,10,False
9109574,8,False
9109575,11,False
9109576,10,False
9109577,10,False
9109578,14,False
9109579,14,False
9109580,12,False
9109581,12,False
9109582,11,False
9109583,12,False
9109584,13,False
9109585,12,False
9109586,12,False
9109587,14,False
9109588,12,False
9109589,12,False
9109590,10,False
9109591,12,False
9109592,13,False
9109593,10,False
9109594,10,False
9109595,10,False
9109596,10,False
9109597,12,False
9109598,12,False
9109599,16,False
9109600,14,False
9109601,12,False
9109602,12,False
9109603,11,False
9109604,12,False
9109605,12,False
9109606,12,False
9109607,13,False
9109608,10,False
9109609,16,False
9109610,12,False
9109611,14,False
9109612,12,False
9109613,14,False
9109614,10,False
9109615,12,False
9109616,10,False
9109617,8,False
9109618,13,False
9109619,11,False
9109620,10,False
9109621,14,False
9109622,10,False
9109623,12,False
9109624,12,False
9109625,13,False
9109626,10,False
9109627,12,False
9109628,10,False
9109629,13,False
9109630,11,False
9109631,12,False
9109632,12,False
9109633,8,False
9109634,12,False
9109635,14,False
9109636,12,False
9109637,10,False
9109638,8,False
9109639,8,False
9109640,14,False
9109641,14,False
9109642,14,False
9109643,10,False
9109644,13,False
9109645,11,False
9109646,10,False
9109647,15,False
9109648,14,False
9109649,12,False
9109650,13,False
9109651,10,False
9109652,12,False
9109653,11,False
9109654,13,False
9109655,14,False
9109656,13,False
9109657,14,False
9109658,12,False
9109659,14,False
9109660,14,False
9109661,12,False
9109662,14,False
9109663,11,False
9109664,12,False
9109665,13,False
9109666,10,False
9109667,8,False
9109668,11,False
9109669,10,False
9109670,13,False
9109671,11,False
9109672,12,False
9109673,9,False
9109674,9,False
9109675,12,False
9109676,14,False
9109677,12,False
9109678,14,False
9109679,12,False
9109680,11,False
9109681,11,False
9109682,12,False
9109683,14,False
9109684,9,False
9109685,10,False
9109686,13,False
9109687,13,False
9109688,11,False
9109689,13,False
9109690,10,False
9109691,11,False
9109692,12,False
9109693,11,False
9109694,12,False
9109695,12,False
9109696,16,False
9109697,12,False
9109698,12,False
9109699,16,False
9109700,12,False
9109701,10,False
9109702,12,False
9109703,11,False
9109704,9,False
9109705,11,False
9109706,12,False
9109707,12,False
9109708,7,False
9109709,11,False
9109710,10,False
9109711,8,False
9109712,10,False
9109713,14,False
9109714,16,False
9109715,11,False
9109716,16,False
9109717,12,False
9109718,12,False
9109719,9,False
9109720,12,False
9109721,16,False
9109722,14,False
9109723,10,False
9109724,14,False
9109725,14,False
9109726,15,False
9109727,7,False
9109728,14,False
9109729,14,False
9109730,14,False
9109731,14,False
9109732,12,False
9109733,12,False
9109734,11,False
9109735,12,False
9109736,16,False
9109737,13,False
9109738,14,False
9109739,16,False
9109740,11,False
9109741,14,False
9109742,13,False
9109743,12,False
9109744,14,False
9109745,12,False
9109746,11,False
9109747,11,False
9109748,11,False
9109749,9,False
9109750,8,False
9109751,11,False
9109752,12,False
9109753,10,False
9109754,14,False
9109755,12,False
9109756,10,False
9109757,12,False
9109758,14,False
9109759,13,False
9109760,10,False
9109761,13,False
9109762,10,False
9109763,15,False
9109764,12,False
9109765,12,False
9109766,10,False
9109767,14,False
9109768,14,False
9109769,13,False
9109770,16,False
9109771,12,False
9109772,11,False
9109773,14,False
9109774,7,False
9109775,10,False
9109776,11,False
9109777,14,False
9109778,11,False
9109779,11,False
9109780,13,False
9109781,13,False
9109782,12,False
9109783,8,False
9109784,14,False
9109785,10,False
9109786,11,False
9109787,12,False
9109788,13,False
9109789,11,False
9109790,11,False
9109791,16,False
9109792,12,False
9109793,13,False
9109794,12,False
9109795,12,False
9109796,12,False
9109797,14,False
9109798,12,False
9109799,12,False
9109800,14,False
9109801,12,False
9109802,14,False
9109803,9,False
9109804,11,False
9109805,13,False
9109806,10,False
9109807,10,False
9109808,14,False
9109809,14,False
9109810,14,False
9109811,11,False
9109812,12,False
9109813,14,False
9109814,14,False
9109815,12,False
9109816,7,False
9109817,12,False
9109818,12,False
9109819,14,False
9109820,13,False
9109821,12,False
9109822,8,False
9109823,16,False
9109824,10,False
9109825,9,False
9109826,11,False
9109827,12,False
9109828,16,False
9109829,14,False
9109830,10,False
9109831,12,False
9109832,9,False
9109833,12,False
9109834,13,False
9109835,10,False
9109836,12,False
9109837,9,False
9109838,14,False
9109839,14,False
9109840,12,False
9109841,13,False
9109842,12,False
9109843,7,False
9109844,12,False
9109845,12,False
9109846,10,False
9109847,9,False
9109848,12,False
9109849,10,False
9109850,10,False
9109851,16,False
9109852,16,False
9109853,12,False
9109854,10,False
9109855,14,False
9109856,10,False
9109857,14,False
9109858,12,False
9109859,14,False
9109860,12,False
9109861,10,False
9109862,14,False
9109863,10,False
9109864,13,False
9109865,11,False
9109866,13,False
9109867,14,False
9109868,11,False
9109869,13,False
9109870,12,False
9109871,9,False
9109872,11,False
9109873,14,False
9109874,12,False
9109875,11,False
9109876,11,False
9109877,12,False
9109878,12,False
9109879,11,False
9109880,15,False
9109881,13,False
9109882,12,False
9109883,14,False
9109884,10,False
9109885,10,False
9109886,11,False
9109887,12,False
9109888,14,False
9109889,13,False
9109890,10,False
9109891,10,False
9109892,14,False
9109893,12,False
9109894,12,False
9109895,14,False
9109896,13,False
9109897,14,False
9109898,14,False
9109899,12,False
9109900,14,False
9109901,13,False
9109902,14,False
9109903,13,False
9109904,11,False
9109905,12,False
9109906,12,False
9109907,9,False
9109908,12,False
9109909,12,False
9109910,12,False
9109911,13,False
9109912,11,False
9109913,12,False
9109914,13,False
9109915,9,False
9109916,14,False
9109917,12,False
9109918,12,False
9109919,10,False
9109920,15,False
9109921,14,False
9109922,10,False
9109923,12,False
9109924,16,False
9109925,16,False
9109926,12,False
9109927,15,False
9109928,12,False
9109929,11,False
9109930,10,False
9109931,11,False
9109932,10,False
9109933,8,False
9109934,14,False
9109935,12,False
9109936,14,False
9109937,11,False
9109938,14,False
9109939,13,False
9109940,10,False
9109941,14,False
9109942,10,False
9109943,14,False
9109944,10,False
9109945,11,False
9109946,13,False
9109947,12,False
9109948,13,False
9109949,12,False
9109950,8,False
9109951,9,False
9109952,11,False
9109953,12,False
9109954,9,False
9109955,11,False
9109956,10,False
9109957,14,False
9109958,8,False
9109959,11,False
9109960,8,False
9109961,15,False
9109962,16,False
9109963,14,False
9109964,10,False
9109965,16,False
9109966,12,False
9109967,12,False
9109968,9,False
9109969,12,False
9109970,10,False
9109971,13,False
9109972,10,False
9109973,11,False
9109974,11,False
9109975,10,False
9109976,12,False
9109977,16,False
9109978,12,False
9109979,10,False
9109980,8,False
9109981,10,False
9109982,9,False
9109983,12,False
9109984,12,False
9109985,14,False
9109986,10,False
9109987,12,False
9109988,14,False
9109989,10,False
9109990,12,False
9109991,11,False
9109992,10,False
9109993,12,False
9109994,11,False
9109995,14,False
9109996,9,False
9109997,14,False
9109998,10,False
9109999,10,False
